"운행일자","정산사업자","정류장아이디","정류장명","읍면동코드(법정동)","읍면동명(법정동)","모바일아이디"
"2025-06-13","이동의즐거움","4240010","남춘천역","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4240020","남춘천역","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4240238","퇴계농공단지입구","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4240783","광판1리_보건소","5111040022","남산면","정보없음"
"2025-06-13","이동의즐거움","4241510","춘천시외버스터미널","5111012100","온의동","정보없음"
"2025-06-13","이동의즐거움","4241514","신동면사무소앞","5111033024","신동면","정보없음"
"2025-06-13","이동의즐거움","4241515","신동면사무소앞","5111033024","신동면","정보없음"
"2025-06-13","이동의즐거움","4241682","광판초교","5111040022","남산면","정보없음"
"2025-06-13","이동의즐거움","4242210","화성주유소","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4242213","화성주유소","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4240001","강촌역입구","5111040026","남산면","정보없음"
"2025-06-13","이동의즐거움","4240002","강촌역입구","5111040026","남산면","정보없음"
"2025-06-13","이동의즐거움","4240003","강촌역","5111040027","남산면","정보없음"
"2025-06-13","이동의즐거움","4240004","강촌역","5111040026","남산면","정보없음"
"2025-06-13","이동의즐거움","4240005","성신양회","5111011700","근화동","정보없음"
"2025-06-13","이동의즐거움","4240006","굴봉산역","5111040029","남산면","정보없음"
"2025-06-13","이동의즐거움","4240007","굴봉산역","5111040029","남산면","정보없음"
"2025-06-13","이동의즐거움","4240008","백양리역","5111040029","남산면","정보없음"
"2025-06-13","이동의즐거움","4240010","남춘천역","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4240011","당간지주입구","5111011700","근화동","정보없음"
"2025-06-13","이동의즐거움","4240012","당간지주입구","5111011700","근화동","정보없음"
"2025-06-13","이동의즐거움","4240013","효자교","5111011200","효자동","정보없음"
"2025-06-13","이동의즐거움","4240014","퇴계일성A","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4240015","퇴계일성A","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4240016","효자교","5111011200","효자동","정보없음"
"2025-06-13","이동의즐거움","4240017","춘천역","5111011700","근화동","정보없음"
"2025-06-13","이동의즐거움","4240018","소양강처녀상","5111011700","근화동","정보없음"
"2025-06-13","이동의즐거움","4240019","소양강처녀상","5111011300","소양로1가","정보없음"
"2025-06-13","이동의즐거움","4240020","남춘천역","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4240021","호반베르디움","5111039021","동내면","정보없음"
"2025-06-13","이동의즐거움","4240022","금대울","5111031022","동면","정보없음"
"2025-06-13","이동의즐거움","4240023","여우고개사거리","5111012800","신동","정보없음"
"2025-06-13","이동의즐거움","4240024","여우고개사거리","5111012800","신동","정보없음"
"2025-06-13","이동의즐거움","4240025","홈플러스","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4240026","우두사거리","5111011800","우두동","정보없음"
"2025-06-13","이동의즐거움","4240027","우두사거리","5111011800","우두동","정보없음"
"2025-06-13","이동의즐거움","4240028","농산물도매시장","5111011900","사농동","정보없음"
"2025-06-13","이동의즐거움","4240029","농산물도매시장","5111011900","사농동","정보없음"
"2025-06-13","이동의즐거움","4240030","봉명1리1반","5111032022","동산면","정보없음"
"2025-06-13","이동의즐거움","4240032","봉명2리","5111032022","동산면","정보없음"
"2025-06-13","이동의즐거움","4240034","봉의A","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4240035","봉의A","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4240036","봉의중학교","5111011200","효자동","정보없음"
"2025-06-13","이동의즐거움","4240037","봉의중학교","5111011200","효자동","정보없음"
"2025-06-13","이동의즐거움","4240038","봉의초교","5111011100","약사동","정보없음"
"2025-06-13","이동의즐거움","4240136","교대부설초교","5111011200","효자동","정보없음"
"2025-06-13","이동의즐거움","4240137","북산면행복센터","5111038025","북산면","정보없음"
"2025-06-13","이동의즐거움","4240138","북산면행복센터","5111038025","북산면","정보없음"
"2025-06-13","이동의즐거움","4240139","보타사입구","5111012600","칠전동","정보없음"
"2025-06-13","이동의즐거움","4240140","보타사입구","5111012600","칠전동","정보없음"
"2025-06-13","이동의즐거움","4240141","사농현대A","5111011900","사농동","정보없음"
"2025-06-13","이동의즐거움","4240142","우두로입구","5111011900","사농동","정보없음"
"2025-06-13","이동의즐거움","4240143","우두로입구","5111011900","사농동","정보없음"
"2025-06-13","이동의즐거움","4240144","사대부고","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4240145","사북면행복센터","5111036021","사북면","정보없음"
"2025-06-13","이동의즐거움","4240146","석사삼익A","5111012400","석사동","정보없음"
"2025-06-13","이동의즐거움","4240147","석사A","5111011200","효자동","정보없음"
"2025-06-13","이동의즐거움","4240148","석사A","5111012400","석사동","정보없음"
"2025-06-13","이동의즐거움","4240149","남부지구대","5111012400","석사동","정보없음"
"2025-06-13","이동의즐거움","4240150","남부지구대","5111012400","석사동","2111"
"2025-06-13","이동의즐거움","4240151","퇴계현대3차","5111012400","석사동","정보없음"
"2025-06-13","이동의즐거움","4240152","봄내초교","5111012400","석사동","정보없음"
"2025-06-13","이동의즐거움","4240153","설미종점","5111033022","신동면","정보없음"
"2025-06-13","이동의즐거움","4240154","현진에버빌2차","5111012400","석사동","정보없음"
"2025-06-13","이동의즐거움","4240155","성림초등학교","5111012400","석사동","정보없음"
"2025-06-13","이동의즐거움","4240156","한림대학교","5111012200","교동","정보없음"
"2025-06-13","이동의즐거움","4240157","성원초등학교","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4240158","세경3차","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4240159","초록지붕6차","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4240160","초록지붕8차","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4240161","사우사거리","5111011800","우두동","정보없음"
"2025-06-13","이동의즐거움","4240162","소양2교","5111011800","우두동","정보없음"
"2025-06-13","이동의즐거움","4240163","소양강댐사택","5111025022","신북읍","정보없음"
"2025-06-13","이동의즐거움","4240164","소양강댐사택","5111025022","신북읍","2095"
"2025-06-13","이동의즐거움","4240165","소양강댐정상","5111025022","신북읍","2094"
"2025-06-13","이동의즐거움","4240166","소양강댐주차장","5111025022","신북읍","정보없음"
"2025-06-13","이동의즐거움","4240167","소양로1가","5111011300","소양로1가","정보없음"
"2025-06-13","이동의즐거움","4240169","소양로2가","5111011400","소양로2가","정보없음"
"2025-06-13","이동의즐거움","4240172","소양중학교","5111011900","사농동","정보없음"
"2025-06-13","이동의즐거움","4240173","소양초교","5111011800","우두동","정보없음"
"2025-06-13","이동의즐거움","4240174","소양초교","5111011800","우두동","정보없음"
"2025-06-13","이동의즐거움","4240176","등선폭포주차장","5111035028","서면","정보없음"
"2025-06-13","이동의즐거움","4240177","지암초교","5111036026","사북면","정보없음"
"2025-06-13","이동의즐거움","4240178","지암초교","5111036026","사북면","정보없음"
"2025-06-13","이동의즐거움","4240179","한국국토정보공사","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4240180","우미린후문","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4240183","지촌3리","5111036022","사북면","정보없음"
"2025-06-13","이동의즐거움","4240184","지촌3리","5111036022","사북면","정보없음"
"2025-06-13","이동의즐거움","4240185","현지사","5111036022","사북면","정보없음"
"2025-06-13","이동의즐거움","4240186","청구_진흥A","5111012400","석사동","정보없음"
"2025-06-13","이동의즐거움","4240187","창촌1리","5111040025","남산면","정보없음"
"2025-06-13","이동의즐거움","4240188","창촌3거리","5111040025","남산면","정보없음"
"2025-06-13","이동의즐거움","4240189","창촌3거리","5111040025","남산면","정보없음"
"2025-06-13","이동의즐거움","4240195","충인교회","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4240196","신한은행후평동지점","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4240197","(구)102보충대","5111025027","신북읍","1515"
"2025-06-13","이동의즐거움","4240198","(구)102보충대","5111025027","신북읍","1514"
"2025-06-13","이동의즐거움","4240199","팔호광장","5111011200","효자동","정보없음"
"2025-06-13","이동의즐거움","4240229","오항리종점","5111038025","북산면","1637"
"2025-06-13","이동의즐거움","4240230","추곡1리3반","5111038024","북산면","정보없음"
"2025-06-13","이동의즐거움","4240237","온의사거리","5111012100","온의동","정보없음"
"2025-06-13","이동의즐거움","4240238","퇴계농공단지입구","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4240239","휴먼타운A","5111012400","석사동","정보없음"
"2025-06-13","이동의즐거움","4240240","은행나무공원","5111012100","온의동","정보없음"
"2025-06-13","이동의즐거움","4240241","럭키아파트후문","5111012100","온의동","정보없음"
"2025-06-13","이동의즐거움","4240242","시외버스터미널","5111012100","온의동","정보없음"
"2025-06-13","이동의즐거움","4240243","하사관주택","5111012500","삼천동","정보없음"
"2025-06-13","이동의즐거움","4240244","88공원","5111012100","온의동","정보없음"
"2025-06-13","이동의즐거움","4240245","칠전동사거리","5111012600","칠전동","정보없음"
"2025-06-13","이동의즐거움","4240248","삼악호수케이블카","5111012500","삼천동","정보없음"
"2025-06-13","이동의즐거움","4240250","김유정문학촌","5111033024","신동면","정보없음"
"2025-06-13","이동의즐거움","4240259","덕두원2리","5111035028","서면","정보없음"
"2025-06-13","이동의즐거움","4240261","새말교","5111035029","서면","2149"
"2025-06-13","이동의즐거움","4240264","방동1리","5111035027","서면","정보없음"
"2025-06-13","이동의즐거움","4240267","등선폭포","5111035028","서면","정보없음"
"2025-06-13","이동의즐거움","4240268","강촌유원지","5111040027","남산면","1465"
"2025-06-13","이동의즐거움","4240269","강촌검문소","5111035029","서면","정보없음"
"2025-06-13","이동의즐거움","4240270","강촌리","5111040027","남산면","정보없음"
"2025-06-13","이동의즐거움","4240290","장절공","5111035027","서면","정보없음"
"2025-06-13","이동의즐거움","4240291","방동2리","5111035027","서면","정보없음"
"2025-06-13","이동의즐거움","4240302","(구)상걸초","5111031030","동면","정보없음"
"2025-06-13","이동의즐거움","4240305","고성2리(용화산입구)","5111036028","사북면","정보없음"
"2025-06-13","이동의즐거움","4240311","운전면허시험장","5111025024","신북읍","정보없음"
"2025-06-13","이동의즐거움","4240312","면허시험장입구","5111025024","신북읍","정보없음"
"2025-06-13","이동의즐거움","4240313","춘천한샘고등학교","5111025021","신북읍","정보없음"
"2025-06-13","이동의즐거움","4240314","항공대정문","5111025021","신북읍","정보없음"
"2025-06-13","이동의즐거움","4240315","천전2리","5111025022","신북읍","1557"
"2025-06-13","이동의즐거움","4240317","지내1리(옥광산입구)","5111031021","동면","정보없음"
"2025-06-13","이동의즐거움","4240321","용산1리","5111025027","신북읍","1619"
"2025-06-13","이동의즐거움","4240323","신매1리","5111035024","서면","정보없음"
"2025-06-13","이동의즐거움","4240324","지내1리마을회관","5111025026","신북읍","정보없음"
"2025-06-13","이동의즐거움","4240326","월송1리","5111035026","서면","정보없음"
"2025-06-13","이동의즐거움","4240327","신동보급대","5111011900","사농동","정보없음"
"2025-06-13","이동의즐거움","4240328","화목원","5111011900","사농동","정보없음"
"2025-06-13","이동의즐거움","4240329","서춘천농협","5111035023","서면","정보없음"
"2025-06-13","이동의즐거움","4240330","인형극장","5111011900","사농동","정보없음"
"2025-06-13","이동의즐거움","4240332","현지사","5111036022","사북면","정보없음"
"2025-06-13","이동의즐거움","4240334","사북우체국","5111036022","사북면","정보없음"
"2025-06-13","이동의즐거움","4240335","사북우체국","5111036022","사북면","정보없음"
"2025-06-13","이동의즐거움","4240336","사암1리","5111039024","동내면","정보없음"
"2025-06-13","이동의즐거움","4240338","사암1리","5111039024","동내면","정보없음"
"2025-06-13","이동의즐거움","4240402","사암3리","5111039024","동내면","정보없음"
"2025-06-13","이동의즐거움","4240403","사암4리","5111039025","동내면","정보없음"
"2025-06-13","이동의즐거움","4240404","사암4리종점","5111039024","동내면","정보없음"
"2025-06-13","이동의즐거움","4240406","(구)싸이클경기장","5111012500","삼천동","정보없음"
"2025-06-13","이동의즐거움","4240408","산수빌A","5111039022","동내면","정보없음"
"2025-06-13","이동의즐거움","4240409","산수빌A","5111039022","동내면","정보없음"
"2025-06-13","이동의즐거움","4240410","산천1리","5111025024","신북읍","정보없음"
"2025-06-13","이동의즐거움","4240412","산천1리","5111025024","신북읍","정보없음"
"2025-06-13","이동의즐거움","4240413","산천1리","5111025024","신북읍","정보없음"
"2025-06-13","이동의즐거움","4240415","의암댐","5111035028","서면","정보없음"
"2025-06-13","이동의즐거움","4240417","여우고개삼거리","5111011800","우두동","정보없음"
"2025-06-13","이동의즐거움","4240418","여우고개삼거리","5111011800","우두동","정보없음"
"2025-06-13","이동의즐거움","4240419","삼천동사거리","5111012500","삼천동","정보없음"
"2025-06-13","이동의즐거움","4240423","상걸1리","5111031030","동면","정보없음"
"2025-06-13","이동의즐거움","4240425","상걸리보건진료소","5111031030","동면","정보없음"
"2025-06-13","이동의즐거움","4240426","상걸리종점","5111031030","동면","정보없음"
"2025-06-13","이동의즐거움","4240429","상천초등학교","5111025022","신북읍","정보없음"
"2025-06-13","이동의즐거움","4240430","증4리","5111033024","신동면","정보없음"
"2025-06-13","이동의즐거움","4240431","새마을고개","5111011200","효자동","정보없음"
"2025-06-13","이동의즐거움","4240432","새마을고개","5111011200","효자동","정보없음"
"2025-06-13","이동의즐거움","4240434","새술막","5111032023","동산면","정보없음"
"2025-06-13","이동의즐거움","4240436","서면행정복지센터","5111035022","서면","정보없음"
"2025-06-13","이동의즐거움","4240437","서면행정복지센터","5111035022","서면","정보없음"
"2025-06-13","이동의즐거움","4240439","서면치안센터","5111035023","서면","정보없음"
"2025-06-13","이동의즐거움","4240440","서부시장","5111011400","소양로2가","정보없음"
"2025-06-13","이동의즐거움","4240441","서상1리종점","5111035024","서면","정보없음"
"2025-06-13","이동의즐거움","4240443","서상초교","5111035023","서면","정보없음"
"2025-06-13","이동의즐거움","4240445","서천1리","5111040028","남산면","정보없음"
"2025-06-13","이동의즐거움","4240448","서천리","5111040028","남산면","정보없음"
"2025-06-13","이동의즐거움","4240449","서춘천농협","5111035023","서면","정보없음"
"2025-06-13","이동의즐거움","4240450","석갓","5111035024","서면","정보없음"
"2025-06-13","이동의즐거움","4240452","석사2지구A","5111012400","석사동","정보없음"
"2025-06-13","이동의즐거움","4240453","석사4거리","5111012400","석사동","정보없음"
"2025-06-13","이동의즐거움","4240454","석사교회","5111012400","석사동","정보없음"
"2025-06-13","이동의즐거움","4240455","석사극동A","5111039021","동내면","정보없음"
"2025-06-13","이동의즐거움","4240456","석사극동A","5111012400","석사동","정보없음"
"2025-06-13","이동의즐거움","4240457","석사대우A","5111012400","석사동","정보없음"
"2025-06-13","이동의즐거움","4240458","석사동행복센터","5111012400","석사동","정보없음"
"2025-06-13","이동의즐거움","4240459","석사동행복센터","5111012400","석사동","정보없음"
"2025-06-13","이동의즐거움","4240460","석사부영A","5111012400","석사동","정보없음"
"2025-06-13","이동의즐거움","4240461","석사사거리","5111012400","석사동","정보없음"
"2025-06-13","이동의즐거움","4240465","강원도농업기술원","5111025024","신북읍","정보없음"
"2025-06-13","이동의즐거움","4240466","충렬탑입구","5111011800","우두동","정보없음"
"2025-06-13","이동의즐거움","4240467","충렬탑입구","5111011800","우두동","정보없음"
"2025-06-13","이동의즐거움","4240469","칠전대우A","5111012600","칠전동","정보없음"
"2025-06-13","이동의즐거움","4240470","칠전동","5111012600","칠전동","정보없음"
"2025-06-13","이동의즐거움","4240471","칠전동고개","5111012600","칠전동","정보없음"
"2025-06-13","이동의즐거움","4240473","크로바A","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4240474","크로바A","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4240478","토우시장","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4240479","토우시장","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4240480","퇴계금호A","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4240482","남부초교","5111012300","퇴계동","1134"
"2025-06-13","이동의즐거움","4240483","퇴계동입구","5111012300","퇴계동","1133"
"2025-06-13","이동의즐거움","4240484","퇴계우성A","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4240485","퇴계우체국","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4240486","퇴계주공1차","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4240487","퇴계주공3_4차","5111012400","석사동","정보없음"
"2025-06-13","이동의즐거움","4240488","퇴계주공4차","5111012400","석사동","정보없음"
"2025-06-13","이동의즐거움","4240489","퇴계주공4차","5111012400","석사동","정보없음"
"2025-06-13","이동의즐거움","4240490","퇴계주공6차","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4240491","퇴계주공6차","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4240492","현암리","5111035021","서면","정보없음"
"2025-06-13","이동의즐거움","4240493","퇴계주공6차A","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4240494","퇴계주공7단지","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4240495","퇴계주공9차","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4240496","춘천고용복지센터","5111012400","석사동","정보없음"
"2025-06-13","이동의즐거움","4240497","퇴계한주A","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4240498","홈플러스","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4240500","한진한성","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4240501","퇴계현대1차","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4240502","퇴계현대1차","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4240503","투탑시티","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4240506","탑골","5111040022","남산면","정보없음"
"2025-06-13","이동의즐거움","4240511","증3리","5111033024","신동면","정보없음"
"2025-06-13","이동의즐거움","4240512","로데오거리","5111012400","석사동","정보없음"
"2025-06-13","이동의즐거움","4240513","퇴계우성A","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4240514","뜨란채A","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4240517","원창고개입구","5111039025","동내면","정보없음"
"2025-06-13","이동의즐거움","4240518","휴먼시아2차","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4240520","성신양회","5111011700","근화동","정보없음"
"2025-06-13","이동의즐거움","4240521","사농현대A","5111011900","사농동","정보없음"
"2025-06-13","이동의즐거움","4240523","강원체고앞","5111012700","송암동","정보없음"
"2025-06-13","이동의즐거움","4240524","용산1리","5111025027","신북읍","1326"
"2025-06-13","이동의즐거움","4240525","용산1리","5111012800","신동","1325"
"2025-06-13","이동의즐거움","4240528","용산2리","5111025027","신북읍","정보없음"
"2025-06-13","이동의즐거움","4240531","신포리","5111036021","사북면","정보없음"
"2025-06-13","이동의즐거움","4240533","지암리","5111036026","사북면","정보없음"
"2025-06-13","이동의즐거움","4240535","지암리","5111036026","사북면","정보없음"
"2025-06-13","이동의즐거움","4240536","눈썰매장입구","5111036026","사북면","정보없음"
"2025-06-13","이동의즐거움","4240537","해피초원목장","5111036027","사북면","정보없음"
"2025-06-13","이동의즐거움","4240540","인형극장","5111011900","사농동","정보없음"
"2025-06-13","이동의즐거움","4240610","기계공고","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4240611","춘천기계공고","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4240613","기계공고","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4240657","강원생명과학고","5111011900","사농동","정보없음"
"2025-06-13","이동의즐거움","4240658","춘천농협","5111011400","소양로2가","정보없음"
"2025-06-13","이동의즐거움","4240659","춘천농협","5111011500","소양로3가","정보없음"
"2025-06-13","이동의즐거움","4240661","춘천댐종점","5111035025","서면","정보없음"
"2025-06-13","이동의즐거움","4240662","박물관앞","5111012400","석사동","정보없음"
"2025-06-13","이동의즐거움","4240663","춘천박물관","5111012400","석사동","정보없음"
"2025-06-13","이동의즐거움","4240672","광판1리","5111040022","남산면","정보없음"
"2025-06-13","이동의즐거움","4240679","박암리","5111034022","남면","정보없음"
"2025-06-13","이동의즐거움","4240680","후동1리","5111034025","남면","정보없음"
"2025-06-13","이동의즐거움","4240681","창촌3리","5111040025","남산면","정보없음"
"2025-06-13","이동의즐거움","4240683","창촌1리","5111040025","남산면","정보없음"
"2025-06-13","이동의즐거움","4240687","상걸교","5111031030","동면","정보없음"
"2025-06-13","이동의즐거움","4240693","조양2리","5111032021","동산면","정보없음"
"2025-06-13","이동의즐거움","4240694","정족1리입구","5111033025","신동면","1259"
"2025-06-13","이동의즐거움","4240698","증2리","5111033024","신동면","정보없음"
"2025-06-13","이동의즐거움","4240699","정족1리입구","5111033025","신동면","정보없음"
"2025-06-13","이동의즐거움","4240704","발산2리(치안센터)","5111034024","남면","정보없음"
"2025-06-13","이동의즐거움","4240709","후동리","5111034025","남면","정보없음"
"2025-06-13","이동의즐거움","4240719","중앙하이츠2차","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4240736","안보1리","5111035030","서면","정보없음"
"2025-06-13","이동의즐거움","4240738","고탄리(성탄교앞)","5111036027","사북면","정보없음"
"2025-06-13","이동의즐거움","4240739","고성2리(초설)","5111036028","사북면","정보없음"
"2025-06-13","이동의즐거움","4240740","고성2리(용화산입구)","5111036028","사북면","정보없음"
"2025-06-13","이동의즐거움","4240744","고은2리","5111039023","동내면","정보없음"
"2025-06-13","이동의즐거움","4240749","방동2리","5111035027","서면","정보없음"
