"운행일자","정산사업자","정류장아이디","정류장명","읍면동코드(법정동)","읍면동명(법정동)","모바일아이디"
"2025-06-13","이동의즐거움","4242264","율문2리","5111025021","신북읍","정보없음"
"2025-06-13","이동의즐거움","4242265","춘천경찰서","5111011200","효자동","정보없음"
"2025-06-13","이동의즐거움","4242268","향교","5111012200","교동","정보없음"
"2025-06-13","이동의즐거움","4242269","향교","5111012200","교동","정보없음"
"2025-06-13","이동의즐거움","4242270","신촌2리","5111039022","동내면","정보없음"
"2025-06-13","이동의즐거움","4242271","신촌2리","5111039022","동내면","정보없음"
"2025-06-13","이동의즐거움","4242272","후평현대3차","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4242273","후평현대2차","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4242274","강원도재활병원","5111011800","우두동","정보없음"
"2025-06-13","이동의즐거움","4242275","현암리","5111035021","서면","정보없음"
"2025-06-13","이동의즐거움","4242287","혈동2리종점","5111033023","신동면","정보없음"
"2025-06-13","이동의즐거움","4242288","춘천도매물류마트","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4242290","호반A","5111011700","근화동","정보없음"
"2025-06-13","이동의즐거움","4242291","우석중학교","5111012400","석사동","정보없음"
"2025-06-13","이동의즐거움","4242292","호반체육관","5111012400","석사동","정보없음"
"2025-06-13","이동의즐거움","4242295","화목원","5111011900","사농동","정보없음"
"2025-06-13","이동의즐거움","4242296","황골","5111034024","남면","정보없음"
"2025-06-13","이동의즐거움","4242297","발산1리","5111034024","남면","정보없음"
"2025-06-13","이동의즐거움","4242298","중부지구대","5111011200","효자동","정보없음"
"2025-06-13","이동의즐거움","4242299","중부지구대","5111011200","효자동","정보없음"
"2025-06-13","이동의즐거움","4242300","후동2리입구","5111034024","남면","1035"
"2025-06-13","이동의즐거움","4242301","후동2리입구","5111034024","남면","1034"
"2025-06-13","이동의즐거움","4242302","후동리","5111034025","남면","정보없음"
"2025-06-13","이동의즐거움","4242305","후동리","5111034025","남면","정보없음"
"2025-06-13","이동의즐거움","4242307","후동리","5111034025","남면","정보없음"
"2025-06-13","이동의즐거움","4242308","후평3동행복센터","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4242309","후평3동행복센터","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4242310","대우A","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4242311","후평주공4단지","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4242312","후평주공4단지후문","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4242313","후평주공4단지후문","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4242314","후평동종점","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4242363","후평동종점","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4242364","후평주공5단지","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4242365","후평주공6단지","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4242366","후평주공6단지","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4242367","후평주공7단지","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4242368","후평중학교","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4242369","부안주유소","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4242370","중앙로입구","5111010300","낙원동","정보없음"
"2025-06-13","이동의즐거움","4242373","폴리텍2캠퍼스","5111011800","우두동","정보없음"
"2025-06-13","이동의즐거움","4242374","소양강댐주차장","5111025022","신북읍","정보없음"
"2025-06-13","이동의즐거움","4242375","금광터","5111025024","신북읍","정보없음"
"2025-06-13","이동의즐거움","4242376","발산3리","5111025025","신북읍","정보없음"
"2025-06-13","이동의즐거움","4242379","케이티앤지","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4242381","광판농협입구","5111040022","남산면","정보없음"
"2025-06-13","이동의즐거움","4242384","휴먼시아1차","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4242386","남춘천역2번출구","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4242387","남춘천역2번출구","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4242388","석사교사거리","5111012400","석사동","정보없음"
"2025-06-13","이동의즐거움","4242393","소양강댐정상","5111025022","신북읍","정보없음"
"2025-06-13","이동의즐거움","4242401","동광길입구","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4242405","원정사입구","5111025022","신북읍","정보없음"
"2025-06-13","이동의즐거움","4242406","유포리","5111025023","신북읍","정보없음"
"2025-06-13","이동의즐거움","4242409","수협","5111011200","효자동","정보없음"
"2025-06-13","이동의즐거움","4242411","전원주택입구","5111036027","사북면","정보없음"
"2025-06-13","이동의즐거움","4242414","전원주택입구","5111036027","사북면","정보없음"
"2025-06-13","이동의즐거움","4242416","오탄3리입구","5111036023","사북면","정보없음"
"2025-06-13","이동의즐거움","4242417","당림1리3반","5111035029","서면","정보없음"
"2025-06-13","이동의즐거움","4242422","덕두원주말농장","5111035028","서면","정보없음"
"2025-06-13","이동의즐거움","4242424","부강연립앞","5111011700","근화동","정보없음"
"2025-06-13","이동의즐거움","4242425","공단입구","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4242426","공단입구","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4242427","삼포","5111033024","신동면","정보없음"
"2025-06-13","이동의즐거움","4242431","월송2리입구","5111035023","서면","정보없음"
"2025-06-13","이동의즐거움","4242432","월송2리입구","5111035023","서면","정보없음"
"2025-06-13","이동의즐거움","4242433","강원대정문","5111011200","효자동","정보없음"
"2025-06-13","이동의즐거움","4242436","강원대정문","5111011200","효자동","정보없음"
"2025-06-13","이동의즐거움","4242440","강원도시가스","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4242442","부강연립","5111011700","근화동","정보없음"
"2025-06-13","이동의즐거움","4242443","강원도시가스","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4242444","평화공원","5111011700","근화동","정보없음"
"2025-06-13","이동의즐거움","4242445","스무숲입구","5111012400","석사동","정보없음"
"2025-06-13","이동의즐거움","4242446","소양1교","5111011300","소양로1가","정보없음"
"2025-06-13","이동의즐거움","4242453","롯데마트석사점","5111012400","석사동","정보없음"
"2025-06-13","이동의즐거움","4242454","롯데마트석사점","5111012400","석사동","정보없음"
"2025-06-13","이동의즐거움","4242455","막국수체험관","5111025024","신북읍","정보없음"
"2025-06-13","이동의즐거움","4242456","서부지구대","5111011700","근화동","정보없음"
"2025-06-13","이동의즐거움","4242466","춘천자원","5111039025","동내면","정보없음"
"2025-06-13","이동의즐거움","4242467","춘천자원","5111039025","동내면","정보없음"
"2025-06-13","이동의즐거움","4242473","백양리종점","5111040029","남산면","정보없음"
"2025-06-13","이동의즐거움","4242480","홈플러스","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4242481","신촌1리","5111039022","동내면","정보없음"
"2025-06-13","이동의즐거움","4242482","만천주공A","5111031022","동면","정보없음"
"2025-06-13","이동의즐거움","4242483","만천주공A","5111031022","동면","정보없음"
"2025-06-13","이동의즐거움","4242485","발산1리1반","5111034024","남면","정보없음"
"2025-06-13","이동의즐거움","4242487","거두1리1반","5111039021","동내면","정보없음"
"2025-06-13","이동의즐거움","4242492","방동리입구","5111035022","서면","정보없음"
"2025-06-13","이동의즐거움","4242494","서상2리","5111035024","서면","정보없음"
"2025-06-13","이동의즐거움","4242495","서상2리","5111035024","서면","정보없음"
"2025-06-13","이동의즐거움","4242499","행촌리종점","5111040023","남산면","정보없음"
"2025-06-13","이동의즐거움","4242501","관천리종점","5111034021","남면","정보없음"
"2025-06-13","이동의즐거움","4242502","산천2리종점","5111025025","신북읍","정보없음"
"2025-06-13","이동의즐거움","4242504","청평사종점","5111038022","북산면","정보없음"
"2025-06-13","이동의즐거움","4242506","거두2리마을회관","5111039021","동내면","정보없음"
"2025-06-13","이동의즐거움","4242507","신촌1리","5111039022","동내면","정보없음"
"2025-06-13","이동의즐거움","4242509","올미종점","5111012800","신동","정보없음"
"2025-06-13","이동의즐거움","4242511","지암2교","5111036026","사북면","정보없음"
"2025-06-13","이동의즐거움","4242516","구곡폭포종점","5111040027","남산면","정보없음"
"2025-06-13","이동의즐거움","4242517","안보2리종점","5111035030","서면","정보없음"
"2025-06-13","이동의즐거움","4242518","당림초교","5111035029","서면","정보없음"
"2025-06-13","이동의즐거움","4242520","덕두원2리종점","5111035028","서면","정보없음"
"2025-06-13","이동의즐거움","4242523","수동1리종점","5111040024","남산면","정보없음"
"2025-06-13","이동의즐거움","4242525","설미종점","5111033022","신동면","정보없음"
"2025-06-13","이동의즐거움","4242529","혈동2리종점","5111033023","신동면","정보없음"
"2025-06-13","이동의즐거움","4242533","방동리종점","5111035027","서면","정보없음"
"2025-06-13","이동의즐거움","4242538","꿈자람어린이공원","5111011700","근화동","정보없음"
"2025-06-13","이동의즐거움","4242539","꿈자람어린이공원","5111011700","근화동","정보없음"
"2025-06-13","이동의즐거움","4242540","태백교","5111012400","석사동","정보없음"
"2025-06-13","이동의즐거움","4242542","e편한세상","5111011400","소양로2가","정보없음"
"2025-06-13","이동의즐거움","4242543","한신휴플러스","5111011400","소양로2가","정보없음"
"2025-06-13","이동의즐거움","4242544","팔미1리","5111033022","신동면","정보없음"
"2025-06-13","이동의즐거움","4242546","의암리입구","5111033021","신동면","정보없음"
"2025-06-13","이동의즐거움","4242547","장학교차로","5111031023","동면","정보없음"
"2025-06-13","이동의즐거움","4242548","장학부영A","5111031023","동면","정보없음"
"2025-06-13","이동의즐거움","4242549","장학LH1단지","5111031023","동면","정보없음"
"2025-06-13","이동의즐거움","4242553","학곡리","5111039025","동내면","정보없음"
"2025-06-13","이동의즐거움","4242554","학곡리","5111039025","동내면","정보없음"
"2025-06-13","이동의즐거움","4242556","칠전대우A","5111012600","칠전동","정보없음"
"2025-06-13","이동의즐거움","4242557","의암댐","5111033021","신동면","정보없음"
"2025-06-13","이동의즐거움","4242558","의암댐","5111033021","신동면","정보없음"
"2025-06-13","이동의즐거움","4242564","월송1리","5111035026","서면","정보없음"
"2025-06-13","이동의즐거움","4242565","월송1리","5111035026","서면","정보없음"
"2025-06-13","이동의즐거움","4242568","도재활병원삼거리","5111011800","우두동","정보없음"
"2025-06-13","이동의즐거움","4242569","강원도재활병원","5111011800","우두동","정보없음"
"2025-06-13","이동의즐거움","4242570","우두사거리","5111011800","우두동","정보없음"
"2025-06-13","이동의즐거움","4242571","강원도재활병원","5111011800","우두동","정보없음"
"2025-06-13","이동의즐거움","4242575","운전면허시험장","5111025024","신북읍","정보없음"
"2025-06-13","이동의즐거움","4242580","소양호권역홍보관","5111038024","북산면","정보없음"
"2025-06-13","이동의즐거움","4242584","사암2리마을회관","5111039024","동내면","정보없음"
"2025-06-13","이동의즐거움","4242590","장학2리","5111031023","동면","정보없음"
"2025-06-13","이동의즐거움","4242592","장학해온채A","5111031023","동면","정보없음"
"2025-06-13","이동의즐거움","4242597","지내1리","5111025026","신북읍","정보없음"
"2025-06-13","이동의즐거움","4242600","호수요양병원","5111036027","사북면","정보없음"
"2025-06-13","이동의즐거움","4242601","오월교","5111035025","서면","정보없음"
"2025-06-13","이동의즐거움","4242605","장학1리마을회관","5111031023","동면","정보없음"
"2025-06-13","이동의즐거움","4242607","증4리","5111033024","신동면","정보없음"
"2025-06-13","이동의즐거움","4242608","증4리종점","5111033024","신동면","정보없음"
"2025-06-13","이동의즐거움","4242609","신북사거리","5111025021","신북읍","정보없음"
"2025-06-13","이동의즐거움","4242612","강원숲체험장입구","5111035025","서면","정보없음"
"2025-06-13","이동의즐거움","4242616","하일종점","5111031023","동면","정보없음"
"2025-06-13","이동의즐거움","4242617","하일","5111031023","동면","정보없음"
"2025-06-13","이동의즐거움","4242619","장학2리","5111031023","동면","정보없음"
"2025-06-13","이동의즐거움","4242621","장학해온채A","5111031023","동면","정보없음"
"2025-06-13","이동의즐거움","4242624","거두농공단지","5111039021","동내면","정보없음"
"2025-06-13","이동의즐거움","4242625","거두농공단지","5111039021","동내면","정보없음"
"2025-06-13","이동의즐거움","4242627","거두농공단지종점","5111039021","동내면","정보없음"
"2025-06-13","이동의즐거움","4242638","서천리주명교","5111040028","남산면","정보없음"
"2025-06-13","이동의즐거움","4242640","인성학교입구","5111038025","북산면","정보없음"
"2025-06-13","이동의즐거움","4242690","한덕리","5111034027","남면","정보없음"
"2025-06-13","이동의즐거움","4242691","산수리","5111040031","남산면","정보없음"
"2025-06-13","이동의즐거움","4242695","전인고등학교","5111032023","동산면","정보없음"
"2025-06-13","이동의즐거움","4242697","원창교","5111032023","동산면","정보없음"
"2025-06-13","이동의즐거움","4242707","하일입구","5111031023","동면","정보없음"
"2025-06-13","이동의즐거움","4242709","강원고앞","5111031023","동면","정보없음"
"2025-06-13","이동의즐거움","4242717","군자1리","5111032024","동산면","정보없음"
"2025-06-13","이동의즐거움","4242739","산수리감투봉","5111040031","남산면","정보없음"
"2025-06-13","이동의즐거움","4242743","강원체육회관","5111012700","송암동","정보없음"
"2025-06-13","이동의즐거움","4242747","백양2리3반","5111040029","남산면","정보없음"
"2025-06-13","이동의즐거움","4242770","산수1리마을회관","5111040031","남산면","정보없음"
"2025-06-13","이동의즐거움","4242782","방송통신대앞","5111011200","효자동","정보없음"
"2025-06-13","이동의즐거움","4242783","강남동행복센터","5111012100","온의동","정보없음"
"2025-06-13","이동의즐거움","4242784","타워푸르지오A","5111012100","온의동","정보없음"
"2025-06-13","이동의즐거움","4242787","남춘천여중","5111012100","온의동","정보없음"
"2025-06-13","이동의즐거움","4242788","남춘천여중","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4242789","한숲시티A","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4242790","한숲시티A","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4242791","뉴시티코아루A","5111011900","사농동","정보없음"
"2025-06-13","이동의즐거움","4242792","뉴시티코아루A","5111011900","사농동","정보없음"
"2025-06-13","이동의즐거움","4242793","신동초교","5111011800","우두동","정보없음"
"2025-06-13","이동의즐거움","4242794","신동초교","5111011800","우두동","정보없음"
"2025-06-13","이동의즐거움","4242795","천년나무A","5111011800","우두동","정보없음"
"2025-06-13","이동의즐거움","4242796","천년나무A","5111011800","우두동","정보없음"
"2025-06-13","이동의즐거움","4242797","우두사거리","5111011800","우두동","정보없음"
"2025-06-13","이동의즐거움","4242798","국군춘천병원종점","5111012800","신동","정보없음"
"2025-06-13","이동의즐거움","4242804","춘천시청","5111010800","조양동","정보없음"
"2025-06-13","이동의즐거움","4242805","강원대중앙도서관","5111011200","효자동","정보없음"
"2025-06-13","이동의즐거움","4242806","강원대중앙도서관","5111011200","효자동","정보없음"
"2025-06-13","이동의즐거움","4242807","강원대백록관","5111011200","효자동","정보없음"
"2025-06-13","이동의즐거움","4242808","강원대백록관","5111011200","효자동","정보없음"
"2025-06-13","이동의즐거움","4242809","로컬푸드직매장","5111031023","동면","정보없음"
"2025-06-13","이동의즐거움","4242811","소양교차로","5111031023","동면","정보없음"
"2025-06-13","이동의즐거움","4242812","소양교차로","5111031023","동면","정보없음"
"2025-06-13","이동의즐거움","4242813","장학2리입구","5111031023","동면","정보없음"
"2025-06-13","이동의즐거움","4242814","장학2리입구","5111031023","동면","정보없음"
"2025-06-13","이동의즐거움","4242815","아이파크A","5111031023","동면","정보없음"
"2025-06-13","이동의즐거움","4242816","아이파크A","5111031023","동면","정보없음"
"2025-06-13","이동의즐거움","4242817","춘천여고앞","5111031022","동면","정보없음"
"2025-06-13","이동의즐거움","4242818","춘천여고앞","5111031022","동면","정보없음"
"2025-06-13","이동의즐거움","4242819","만천2리마을회관","5111031022","동면","정보없음"
"2025-06-13","이동의즐거움","4242820","만천2리마을회관","5111031022","동면","정보없음"
"2025-06-13","이동의즐거움","4242821","만천로143번길","5111031022","동면","정보없음"
"2025-06-13","이동의즐거움","4242822","만천로143번길","5111031022","동면","정보없음"
"2025-06-13","이동의즐거움","4242823","골든빌리지","5111031022","동면","정보없음"
"2025-06-13","이동의즐거움","4242824","골든빌리지","5111031022","동면","정보없음"
"2025-06-13","이동의즐거움","4242825","거두1리사거리","5111039021","동내면","정보없음"
"2025-06-13","이동의즐거움","4242826","거두1리사거리","5111039021","동내면","정보없음"
"2025-06-13","이동의즐거움","4242829","강변코아루A","5111011800","우두동","정보없음"
"2025-06-13","이동의즐거움","4242830","강변코아루A","5111011800","우두동","정보없음"
"2025-06-13","이동의즐거움","4242832","두산위브A","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4242835","우두택지","5111011800","우두동","정보없음"
"2025-06-13","이동의즐거움","4242836","우두택지","5111011800","우두동","정보없음"
"2025-06-13","이동의즐거움","4242837","샘밭장터","5111025021","신북읍","정보없음"
"2025-06-13","이동의즐거움","4242838","샘밭장터","5111025021","신북읍","정보없음"
"2025-06-13","이동의즐거움","4242839","강원대국제생활관","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4242875","안마산로입구","5111012100","온의동","정보없음"
"2025-06-13","이동의즐거움","4242876","인형극장앞","5111011900","사농동","정보없음"
"2025-06-13","이동의즐거움","4242878","파크자이A","5111012500","삼천동","정보없음"
"2025-06-13","이동의즐거움","4242879","파크자이A","5111012100","온의동","정보없음"
"2025-06-13","이동의즐거움","4242880","우미린A","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4242881","금호빌리지","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4242882","롯데마트춘천점","5111012100","온의동","정보없음"
"2025-06-13","이동의즐거움","4242883","온의롯데캐슬","5111012100","온의동","정보없음"
"2025-06-13","이동의즐거움","4242884","강원도립극단","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4242885","삼천동사거리","5111012500","삼천동","정보없음"
"2025-06-13","이동의즐거움","4242886","KT","5111011500","소양로3가","정보없음"
"2025-06-13","이동의즐거움","4242887","삼천동사거리","5111012500","삼천동","정보없음"
"2025-06-13","이동의즐거움","4242888","매운탕골입구","5111035025","서면","정보없음"
"2025-06-13","이동의즐거움","4242891","바이오산업진흥원","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4242892","롯데캐슬더퍼스트","5111011800","우두동","정보없음"
"2025-06-13","이동의즐거움","4242893","우두이지더원A","5111011800","우두동","정보없음"
"2025-06-13","이동의즐거움","4242894","파크에뷰A","5111011800","우두동","정보없음"
"2025-06-13","이동의즐거움","4242895","롯데캐슬더퍼스트","5111011800","우두동","정보없음"
"2025-06-13","이동의즐거움","4242896","레고랜드정문","5111012900","중도동","정보없음"
"2025-06-13","이동의즐거움","4242897","레고랜드정문","5111012900","중도동","정보없음"
"2025-06-13","이동의즐거움","4242898","상중도입구","5111012900","중도동","정보없음"
"2025-06-13","이동의즐거움","4242899","상중도입구","5111012900","중도동","정보없음"
"2025-06-13","이동의즐거움","4242900","솔밭공원","5111012600","칠전동","정보없음"
"2025-06-13","이동의즐거움","4242901","춘천농협엔타점","5111012400","석사동","정보없음"
"2025-06-13","이동의즐거움","4242903","서인병원","5111032024","동산면","정보없음"
"2025-06-13","이동의즐거움","4242904","서인병원","5111032024","동산면","정보없음"
"2025-06-13","이동의즐거움","4242905","폴리텍입구","5111032023","동산면","정보없음"
"2025-06-13","이동의즐거움","4242907","팔미교","5111033024","신동면","정보없음"
"2025-06-13","이동의즐거움","4242910","홈플러스","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4242913","안보2리입구","5111035030","서면","정보없음"
"2025-06-13","이동의즐거움","4242914","오탄리","5111036023","사북면","정보없음"
"2025-06-13","이동의즐거움","4242915","오탄리","5111036023","사북면","정보없음"
"2025-06-13","이동의즐거움","4242916","온의보배","5111012100","온의동","정보없음"
"2025-06-13","이동의즐거움","4242917","온의보배","5111012100","온의동","정보없음"
"2025-06-13","이동의즐거움","4242918","송암삼거리","5111036027","사북면","정보없음"
"2025-06-13","이동의즐거움","4242919","상공회의소","5111031023","동면","정보없음"
"2025-06-13","이동의즐거움","4242920","상공회의소","5111031023","동면","정보없음"
"2025-06-13","이동의즐거움","4242926","춘천원예농협","5111011900","사농동","정보없음"
"2025-06-13","이동의즐거움","4242927","장학LH정문","5111031023","동면","정보없음"
"2025-06-13","이동의즐거움","4242928","퇴계행복센터","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4242929","퇴계행복센터","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4242930","화물공영차고지","5111039025","동내면","정보없음"
"2025-06-13","이동의즐거움","4242931","화물공영차고지","5111039025","동내면","정보없음"
"2025-06-13","이동의즐거움","4242933","충의대교","5111034024","남면","정보없음"
"2025-06-13","이동의즐거움","4242935","모아엘가그랑데","5111039025","동내면","정보없음"
"2025-06-13","이동의즐거움","4242936","모아엘가그랑데","5111039025","동내면","정보없음"
"2025-06-13","이동의즐거움","4242937","모아엘가비스타","5111039025","동내면","정보없음"
"2025-06-13","이동의즐거움","4242938","모아엘가비스타","5111039025","동내면","정보없음"
"2025-06-13","이동의즐거움","4242939","우석로입구","5111012400","석사동","정보없음"
"2025-06-13","이동의즐거움","4242940","우석로입구","5111012400","석사동","정보없음"
"2025-06-13","이동의즐거움","4242942","신동로","5111012800","신동","정보없음"
"2025-06-13","이동의즐거움","4242943","율문교","5111025025","신북읍","정보없음"
"2025-06-13","이동의즐거움","4242946","삼한교","5111025025","신북읍","정보없음"
"2025-06-13","이동의즐거움","4242947","학곡지구입구","5111039025","동내면","정보없음"
"2025-06-13","이동의즐거움","4242949","상일사거리","5111031023","동면","정보없음"
"2025-06-13","이동의즐거움","4242950","상일사거리","5111031023","동면","정보없음"
"2025-06-13","이동의즐거움","4242951","학곡지구입구","5111039025","동내면","정보없음"
